TestId,Date,Gender,team,Peak Braking Velocity,Peak Propulsive Power,Avg. Braking Power,Peak Braking Force,Avg. Braking Velocity,gender_binary,sport_name,field_court_binary
cSgppOKWCjgHiMRAgl67,11/13/2023,Women,,-1.3281,2500.91,-847.8462,1336.0,-0.8089,1.0,,
j0IvGU9XoTGuUuxTOvIZ,11/6/2023,Women,,-1.3921,2410.373,-959.4527,1446.0,-0.8335,1.0,,
CCvx9V7QyzYT75mN3nZl,10/30/2023,Women,,-1.3986,2393.885,-907.3112,1333.0,-0.8501,1.0,,
r53q9fkbQaPCBLqsCyVK,10/2/2023,Women,,-1.3412,2332.68,-836.6222,1297.0,-0.8252,1.0,,
JJhivvy3Qj8pMy1n7tAO,10/2/2023,Women,,-1.157,2415.36,-695.6502,1257.0,-0.733,1.0,,
fLMMODSacq7py1hgG0LN,9/25/2023,Women,,-1.1051,2344.57,-689.1363,1312.0,-0.7158,1.0,,
BCpxnZmWvWY4wYt9O5eV,9/15/2023,Women,,-1.1428,2265.799,-766.9825,1451.0,-0.7434,1.0,,
OiNJRSLeffCw17KqaFNQ,9/15/2023,Women,,-1.0789,2430.827,-700.3732,1444.0,-0.7118,1.0,,
z5AKu8Zltqb7uFjYlVTH,1/22/2024,Women,,-1.3212,2386.336,-902.491,1436.0,-0.8222,1.0,,
c0qtTegTpbng7bKHveLk,1/8/2024,Women,,-1.1324,2366.822,-702.1338,1298.0,-0.706,1.0,,
3NzKQVb7JeOpmba2Ph2d,10/9/2023,Women,,-1.1838,2370.846,-741.405,1351.0,-0.7364,1.0,,
UGP0P8uykkjcfwjcK1fX,1/15/2024,Women,,-1.2547,2344.278,-832.0368,1399.0,-0.7832,1.0,,
V736EIo98qsh7MrZe3jN,10/16/2023,Women,,-1.2467,2377.043,-826.0898,1400.0,-0.7954,1.0,,
yN37EUW4H3OaX3YO3P43,2/12/2024,Women,,-1.1706,2370.081,-737.8188,1339.0,-0.7544,1.0,,
qXibYtXHH7L8JKXTzfX5,12/4/2023,Women,,-1.2139,2437.024,-777.263,1343.0,-0.747,1.0,,
syUegU5Z1ftr03YQrdLe,11/6/2023,Women,,-1.1736,2512.137,-739.9494,1297.0,-0.7374,1.0,,
FfLYDI22hWK5YS4rrgQr,10/30/2023,Women,,-1.2955,2842.283,-953.0531,1678.0,-0.8196,1.0,,
LnAOiQ1vp8jb3xezJcHz,10/30/2023,Women,,-1.2045,2826.747,-845.2909,1565.0,-0.7795,1.0,,
xP3uWTVS2gWt6SOkBYfc,10/23/2023,Women,,-1.1867,2682.973,-815.3107,1522.0,-0.7723,1.0,,
NHm1HnEGjODInjTGSDpT,12/4/2023,Women,,-1.2706,2926.612,-867.2708,1508.0,-0.8053,1.0,,
lAqZjnkZKnaOmhOrMnKd,11/6/2023,Women,,-1.2962,2737.927,-892.7849,1555.0,-0.843,1.0,,
RE6ypRqP5HWwA0n9IoZx,2/5/2024,Women,,-1.2271,3179.66,-968.3651,1847.0,-0.7931,1.0,,
vRdBmWOkY4gGtf8fZ1wD,12/4/2023,Women,,-1.3201,2786.526,-899.4614,1475.0,-0.8421,1.0,,
CPJl3NpPmK8AEdUQA66A,10/23/2023,Women,,-1.1383,2859.909,-751.2122,1478.0,-0.7305,1.0,,
TOUVnKzA4trDjXLQdRlV,9/25/2023,Women,,-1.1405,2941.565,-920.6237,1957.0,-0.7245,1.0,,
TG0aRIrf4DbWKNooCm4O,9/15/2023,Women,,-1.0982,2870.498,-788.3755,1641.0,-0.7229,1.0,,
GK4vbJtmDGq2pSr4IQol,9/15/2023,Women,,-1.113,2881.312,-758.3895,1536.0,-0.7459,1.0,,
gJxr1LJf5RzWKYfT69Vo,1/8/2024,Women,,-1.3338,2859.259,-956.368,1595.0,-0.8526,1.0,,
Wq8IymYzlh6J2ozqLbUS,11/13/2023,Women,,-1.2173,2884.951,-823.7374,1528.0,-0.7855,1.0,,
fr57TcQCNFotpHodC35a,2/12/2024,Women,,-1.2686,3245.605,-1001.324,1822.0,-0.8109,1.0,,
jW8z7eHAIxi5hmr4ipj0,2/5/2024,Women,,-1.2611,3014.606,-958.9971,1723.0,-0.8032,1.0,,
tw9oWnlQjgj7O1Vti8W6,1/29/2024,Women,,-1.3227,3100.346,-995.415,1659.0,-0.8365,1.0,,
Xp6gEH9KEKpJme56gWN3,1/15/2024,Women,,-1.2555,2975.936,-889.2648,1569.0,-0.7972,1.0,,
BcKpUzB6gV5xMOsUyBFW,11/27/2023,Women,,-1.4648,2935.625,-1088.448,1639.0,-0.8932,1.0,,
eNRPIpugMfUEyj1Q5DqF,11/27/2023,Women,,-1.3044,2969.189,-947.3567,1599.0,-0.8392,1.0,,
lxigmmWv6T6yfp7IKKQI,11/13/2023,Women,,-1.3081,2772.804,-900.3571,1523.0,-0.8515,1.0,,
ztAK4VjEzcqpg9BGCycd,11/6/2023,Women,,-1.167,2886.76,-797.2918,1535.0,-0.7566,1.0,,
mRngcJhCbmNnuOyrYrCy,10/9/2023,Women,,-1.2551,2782.672,-897.7837,1613.0,-0.821,1.0,,
WY3l8iCrBLTHhRs3BJZ8,1/15/2024,Women,,-1.269,3001.924,-953.2666,1684.0,-0.8133,1.0,,
7y6pRY0FauF0Ppnu8Ys8,1/8/2024,Women,,-1.192,2919.754,-814.1949,1509.0,-0.7804,1.0,,
2SEvYP3lKDBobAVS9b3N,10/16/2023,Women,,-1.2653,2691.485,-878.6395,1530.0,-0.8213,1.0,,
tCsja4hzdyCr3Gros15x,10/9/2023,Women,,-1.1583,2868.205,-839.9637,1631.0,-0.7698,1.0,,
pyfq7HvbNejDevXqFtax,9/15/2023,Women,,-1.0067,2771.306,-698.3118,1675.0,-0.6521,1.0,,
4nn9L6JOSVvtMD9GxiHr,1/29/2024,Women,,-1.261,3133.429,-981.4602,1800.0,-0.8149,1.0,,
gWNhVU2Yo72VtfdW8eYe,10/16/2023,Women,,-1.1354,2836.262,-739.0098,1465.0,-0.7422,1.0,,
7lQykJZ4mWWG90EabXNg,10/2/2023,Women,,-1.2309,2887.135,-875.4279,1586.0,-0.7926,1.0,,
A7I4ZRXvDRuEJ7v2P89a,10/2/2023,Women,,-1.2225,2945.968,-871.2733,1566.0,-0.7822,1.0,,
Tb2xFpAaPvOotiWXebfU,9/25/2023,Women,,-1.2813,2802.022,-1053.15,1880.0,-0.7967,1.0,,
sEEnVpjkVCBDJpa6pbNl,10/16/2023,Women,,-1.131,3341.159,-853.6803,1694.0,-0.7461,1.0,,
P7jkB3mb8gcRfQdZBESf,10/30/2023,Women,,-1.1554,3294.261,-898.2149,1728.0,-0.7339,1.0,,
8tRxMDHVVzHFm9wqZEu4,1/15/2024,Women,,-1.2742,3139.371,-933.485,1614.0,-0.8102,1.0,,
NRw7RNG4H1720B4yUTV4,1/8/2024,Women,,-1.0842,2890.102,-772.3005,1622.0,-0.7193,1.0,,
VguaH1Y9Oo5VunLpuo5w,11/27/2023,Women,,-1.208,3355.619,-860.7115,1553.0,-0.7538,1.0,,
UyjBeoKSIhKHalIvx9aN,11/13/2023,Women,,-1.15,3151.354,-817.9658,1542.0,-0.7535,1.0,,
pudvl8rYtiDRpWZPjBTq,10/16/2023,Women,,-1.1389,3390.046,-846.9539,1643.0,-0.7372,1.0,,
WzBfZYqDxBzDBCfcCP29,10/9/2023,Women,,-1.0804,3208.162,-816.6961,1770.0,-0.7221,1.0,,
uYDC18owO1VjVjTCYPp8,10/9/2023,Women,,-1.2673,3207.731,-1018.436,1791.0,-0.8043,1.0,,
pTiO7ITUA7yNzzW93fSk,10/2/2023,Women,,-1.2128,3085.499,-954.2811,1738.0,-0.785,1.0,,
tjGBo3GDlMB1IBJbGkzY,10/2/2023,Women,,-1.1313,3155.312,-880.0287,1735.0,-0.7207,1.0,,
Vn7W5X5fLrl0KNeZLOnb,9/25/2023,Women,,-1.2278,3039.22,-928.3509,1661.0,-0.7927,1.0,,
Gn4Kdi2LpJdjyVbAyAJV,11/13/2023,Women,,-1.1913,3131.099,-880.4657,1591.0,-0.7483,1.0,,
Ujblgzyj6XWPGK70hRd5,10/30/2023,Women,,-1.1648,3277.31,-865.2145,1660.0,-0.7581,1.0,,
FncZsAUPzO2p31sQiCoH,10/23/2023,Women,,-0.9623,3078.182,-671.7664,1579.0,-0.6213,1.0,,
fhdGG1lpLSOVq49fRHSp,1/29/2024,Women,,-1.2595,3031.698,-909.3692,1574.0,-0.794,1.0,,
kfqRTcolxI0QYnuCJjZL,1/8/2024,Women,,-1.1263,3012.678,-800.5086,1532.0,-0.7145,1.0,,
cNriNio1Ocqfl2gWSlLH,12/4/2023,Women,,-1.025,2870.624,-701.246,1454.0,-0.6629,1.0,,
fO7xck5rCnyiTm5k0uvs,11/27/2023,Women,,-1.2518,3522.666,-953.5664,1684.0,-0.8011,1.0,,
3pVW6N1YygAYVIdYITjT,9/15/2023,Women,,-1.0477,3106.721,-751.5341,1580.0,-0.6839,1.0,,
uov8uKO34NY7wBz5M7ju,1/15/2024,Women,,-1.2477,2949.744,-846.3301,1444.0,-0.7836,1.0,,
qUymo4HFPghhqXLaOq34,11/6/2023,Women,,-1.2301,2997.727,-857.3246,1484.0,-0.7718,1.0,,
0GyfDucJaTcOe3gPuvYy,11/6/2023,Women,,-1.0417,3095.514,-721.6635,1555.0,-0.6837,1.0,,
V2f0KK9mCmmYZ5knhUHO,10/23/2023,Women,,-0.946,3122.514,-671.4102,1648.0,-0.6341,1.0,,
s8UZuEVaUv2BnD5H6irX,9/15/2023,Women,,-0.9684,3239.447,-692.4377,1630.0,-0.6739,1.0,,
pNHiQdom6M6dGafuFSdk,2/12/2024,Women,,-1.2453,3118.416,-942.1038,1669.0,-0.7774,1.0,,
9riCtBA3qToy7gaZJdTa,2/12/2024,Women,,-1.3263,3171.026,-949.9986,1524.0,-0.8121,1.0,,
hXl6X47XvvuXyLNdRlkU,12/4/2023,Women,,-0.9744,2691.976,-649.3248,1478.0,-0.6389,1.0,,
D0zhwdimnYV6RO9l15Cj,9/25/2023,Women,,-1.1342,3231.963,-841.4031,1680.0,-0.7352,1.0,,
BvgV97iH8334S6mp1r2r,9/15/2023,Women,,-1.1253,3045.43,-811.2345,1624.0,-0.7354,1.0,,
koDLpZDUAKofQdZuOyuJ,1/22/2024,Women,,-1.1274,2949.992,-773.2011,1474.0,-0.7288,1.0,,
qSVOCQMlYIg2CgZ8C5m3,1/29/2024,Women,,-1.1371,2939.235,-735.7004,1406.0,-0.7398,1.0,,
zQUNySgHw0DLhQ4U5XER,2/5/2024,Women,,-1.1971,2982.832,-822.4242,1501.0,-0.7566,1.0,,
WoDVt8f4L9L1klbd156o,1/22/2024,Women,,-1.1933,2856.086,-776.4754,1367.0,-0.7325,1.0,,
o7kMDkzOJs2TLHjS6Hh4,2/5/2024,Women,,-1.1363,2986.602,-759.5603,1438.0,-0.6961,1.0,,
GguxzPLrlkd6WeGrmBjZ,2/5/2024,Women,,-1.3478,2534.805,-848.2127,1398.0,-0.8354,1.0,,
IH9XkRC1Q42PAQ1ErvR3,10/23/2023,Women,,-1.3139,2633.813,-887.3879,1457.0,-0.7988,1.0,,
VDrfW88eVuf0RF7JIctj,1/15/2024,Women,,-1.3416,2617.265,-881.2408,1449.0,-0.808,1.0,,
UH2bpGTmoC5FXpAkDoST,11/27/2023,Women,,-1.3932,2678.915,-940.6085,1478.0,-0.8402,1.0,,
EYatluXYYQ9KSiRCoKVt,11/6/2023,Women,,-1.376,2608.644,-937.6899,1502.0,-0.8726,1.0,,
raBtM5ZCYlXfrVuAohTh,10/16/2023,Women,,-1.3827,2679.377,-986.8624,1558.0,-0.8594,1.0,,
ZTfIyXh5E3VCyc3aUfsd,10/16/2023,Women,,-1.3473,2495.191,-925.9447,1534.0,-0.8597,1.0,,
OERKhqzfBNMo8AxjLs1f,1/29/2024,Women,,-1.3528,2489.193,-826.8243,1373.0,-0.8695,1.0,,
3U6IsA7a7764eFEtZCBw,1/22/2024,Women,,-1.2921,2639.721,-789.1065,1357.0,-0.7942,1.0,,
Ps50S9wYxlhjNEdwfT9e,1/15/2024,Women,,-1.3347,2553.871,-813.7448,1335.0,-0.7995,1.0,,
0Q3aXah0G5ATbL6lgI8k,12/4/2023,Women,,-1.4027,2611.02,-861.7248,1333.0,-0.8372,1.0,,
K6wmzJqH0LioloCGrWQS,11/27/2023,Women,,-1.4604,2567.361,-974.8955,1460.0,-0.8932,1.0,,
uJJY4qWxpQ34a2lVt1mP,10/23/2023,Women,,-1.2044,2551.371,-758.5541,1404.0,-0.8079,1.0,,
hSvNOaV4qZnEDPcYLDjW,9/15/2023,Women,,-1.1819,2456.394,-818.0205,1497.0,-0.7375,1.0,,
e6lkxxazvx4ukIkpGW6C,2/12/2024,Women,,-1.3791,2620.635,-892.6531,1436.0,-0.8352,1.0,,
hRdyWkSQw9Q547WRyUEG,2/5/2024,Women,,-1.4362,2494.583,-917.3557,1425.0,-0.8948,1.0,,
eOGjXPKbzaIubuqBFNq4,10/2/2023,Women,,-1.1445,2630.811,-781.7594,1535.0,-0.752,1.0,,
tVOszH3rlPx8790A4zVg,1/22/2024,Women,,-1.4076,2621.196,-860.1457,1352.0,-0.8812,1.0,,
2kzc9WnLl6P8sa87S5r7,1/8/2024,Women,,-1.2668,2463.914,-758.2341,1349.0,-0.7969,1.0,,
xMnn3RPSHNDnJ9RCf4yp,1/8/2024,Women,,-1.324,2599.177,-850.0249,1370.0,-0.7945,1.0,,
Vr4LmnRpImUveEpjf6oc,12/4/2023,Women,,-1.4137,2694.234,-934.6753,1482.0,-0.9097,1.0,,
lDSlgGZg3ND0LKJ9VXs7,9/15/2023,Women,,-1.118,2595.785,-753.9436,1510.0,-0.7067,1.0,,
DQwddcXGD01dvp8dmX2t,11/6/2023,Women,,-1.3009,2666.41,-849.7003,1480.0,-0.824,1.0,,
N3vN9IcnuFzYwvS96tMi,2/12/2024,Women,,-1.3939,2621.918,-889.9751,1389.0,-0.8417,1.0,,
Zf8fkdkikCbvacYiDFI4,11/13/2023,Women,,-1.4505,2585.147,-998.1437,1497.0,-0.8755,1.0,,
5cgxjz5QaAsW5XP6RLVO,11/13/2023,Women,,-1.3008,2689.903,-835.8224,1441.0,-0.7849,1.0,,
QyTQhu9qwyidnLUyGMHn,10/9/2023,Women,,-1.2171,2697.995,-817.8866,1595.0,-0.7795,1.0,,
kbdlyw2oxggQhZokcEe8,10/2/2023,Women,,-1.411,2741.981,-1014.945,1637.0,-0.9041,1.0,,
7QwGvMgRZyQL9sUvS3LB,9/25/2023,Women,,-1.3424,2580.444,-931.2542,1534.0,-0.8276,1.0,,
SKUiSG84f1V1SYj5qi6v,9/25/2023,Women,,-1.2928,2511.618,-913.8403,1557.0,-0.8068,1.0,,
0DHvg5dwJE1AfXbYJWc8,10/9/2023,Women,,-1.337,2602.988,-968.3523,1621.0,-0.8377,1.0,,
xDVNeJwd06KVeHXKnWkn,1/29/2024,Women,,-1.4549,2575.915,-958.2186,1431.0,-0.8732,1.0,,
TfhRIFjo1gg7AGYWf3IW,9/15/2023,Women,,-1.0783,2678.526,-692.7801,1448.0,-0.714,1.0,,
SOTODmaOgh7TfqUFm9ee,10/23/2023,Women,,-1.1425,2659.029,-908.0161,1822.0,-0.7371,1.0,,
ArxScTz0ecGRwBTx9oni,9/15/2023,Women,,-1.0997,2596.575,-739.9781,1461.0,-0.6883,1.0,,
hYBN8uqwBUEf6Qq28IWN,12/4/2023,Women,,-1.1814,2916.116,-962.6682,1941.0,-0.7454,1.0,,
Hs5JMSui0Upav4V88xtW,11/13/2023,Women,,-1.0118,2664.258,-693.6232,1524.0,-0.6521,1.0,,
lE47K7SQIkz0dWEQZ7Tk,11/6/2023,Women,,-1.1185,2636.53,-758.0071,1505.0,-0.7212,1.0,,
4ZCYradbcnVzSX1Ts8xm,11/6/2023,Women,,-1.1329,2727.338,-799.505,1548.0,-0.7157,1.0,,
tqgsfvLIaFgfgAUqd9Ek,10/30/2023,Women,,-1.1958,2622.594,-845.7335,1586.0,-0.7545,1.0,,
GgoicOZJNDg2DFlgqfx8,10/30/2023,Women,,-1.1329,2689.455,-772.9603,1497.0,-0.7022,1.0,,
oS49CKWS28873iDm7ZVw,10/2/2023,Women,,-1.2086,2640.994,-921.7101,1704.0,-0.7512,1.0,,
YxBSjDj6NgzaEvvTqqAr,9/15/2023,Women,,-0.9914,2562.535,-711.6817,1653.0,-0.6605,1.0,,
rI20YaiFcrZairAgneN0,2/12/2024,Women,,-1.1801,2818.141,-1025.233,2016.0,-0.7554,1.0,,
4KKAO5cUAej2HHr82Sv9,2/5/2024,Women,,-1.1183,2764.438,-904.7072,1915.0,-0.7166,1.0,,
5vQv33fAN0g6VUEntRNL,1/22/2024,Women,,-1.1809,2737.928,-990.0274,1963.0,-0.7584,1.0,,
hHOTtWdZw7hcmPDDlUxP,1/15/2024,Women,,-0.969,2842.17,-775.8159,1939.0,-0.6348,1.0,,
xmuBolzASW00nECmp5Oe,1/15/2024,Women,,-1.0172,2694.715,-739.2243,1713.0,-0.6703,1.0,,
VIpQBM77oCJ5QWEHOSyz,1/8/2024,Women,,-1.0918,2816.756,-968.9374,2175.0,-0.7189,1.0,,
MXr0gNjoWz02TWTn7iej,11/27/2023,Women,,-1.1221,2820.535,-939.9485,2000.0,-0.7363,1.0,,
5kXQKwE5DHA0pSlENl4A,11/27/2023,Women,,-0.8863,2764.671,-572.1979,1557.0,-0.604,1.0,,
35CHB7YsVrtDGDwXj0sx,11/13/2023,Women,,-1.082,2577.224,-746.7395,1499.0,-0.6845,1.0,,
5I9cbJ0DzO3akPodjoQH,10/23/2023,Women,,-1.1037,2704.886,-728.2962,1422.0,-0.6616,1.0,,
vrSERR0RD2reqhKzlrkw,10/16/2023,Women,,-1.1294,2717.193,-813.2878,1606.0,-0.705,1.0,,
1QcO31u3aDezjBeSfbGm,10/16/2023,Women,,-1.2596,2661.305,-949.3116,1638.0,-0.7548,1.0,,
9t9WJvHzjDQ9t2EjcHVC,10/9/2023,Women,,-1.1836,2532.802,-862.837,1576.0,-0.7236,1.0,,
zpf6f7bJVljYvVrjF0FI,10/9/2023,Women,,-1.3277,2526.761,-1035.782,1687.0,-0.774,1.0,,
AMVv3uybagXPWI5ws48A,10/2/2023,Women,,-1.1535,2686.179,-837.7747,1612.0,-0.7196,1.0,,
VMXpYPT9I0zjqTRpCdSF,9/25/2023,Women,,-1.2044,2632.289,-1016.236,1953.0,-0.7724,1.0,,
nDsGwMM8JelDqYP6nohm,9/25/2023,Women,,-1.1996,2588.294,-912.3781,1667.0,-0.7382,1.0,,
v9EOfPPQo3Jy0p8CY8Tz,9/15/2023,Women,,-1.0905,2547.119,-774.0123,1658.0,-0.7107,1.0,,
ouDGzaNsimY1Sv9YuTAP,12/4/2023,Women,,-1.0305,2788.646,-764.1058,1762.0,-0.6783,1.0,,
QQBuz9p6047neaf4UPEb,1/29/2024,Women,,-1.1013,2830.019,-888.973,1909.0,-0.7167,1.0,,
YeKHDr621XmumL4ZdlLb,1/22/2024,Women,,-1.1556,2787.311,-882.6668,1734.0,-0.7297,1.0,,
pXXPE43SfuCBLQdgw4Ji,2/5/2024,Women,,-1.1831,2906.958,-1057.567,2098.0,-0.761,1.0,,
v9R6guLcCa7RbXgOX51j,1/8/2024,Women,,-1.0293,2744.499,-800.7068,1866.0,-0.6837,1.0,,
kM96IKzkHnDMMb7tskBA,2/12/2024,Women,,-1.0833,2727.348,-820.246,1759.0,-0.7035,1.0,,
ms2lTJjRL2YD2vwMbJHY,1/29/2024,Women,,-1.0611,2926.93,-881.4765,2032.0,-0.6958,1.0,,
ueN3bbt9TkW4EfbcO5oL,3/18/2024,Women,,-1.0469,2641.551,-799.85,1812.0,-0.6963,1.0,,
huNxNsZYTTer0V2yzXvV,3/14/2024,Women,,-1.0883,2562.18,-805.1505,1699.0,-0.6966,1.0,,
ZJ8Eo3OLlngDdpeANKkR,3/11/2024,Women,,-1.0651,2936.063,-903.296,2096.0,-0.6926,1.0,,
VUmN7CDCQsUlyV7Pkdd1,3/5/2024,Women,,-1.0428,2946.388,-880.3654,2053.0,-0.6854,1.0,,
tUp41IiMz5ZTfWqci0cj,2/26/2024,Women,,-1.1057,2932.933,-903.4608,1955.0,-0.7201,1.0,,
OQvOhHyqBYY4yN8Nzxut,3/5/2024,Women,,-1.0578,2833.328,-815.2069,1866.0,-0.7009,1.0,,
LukknngHYxOBvnPICnyl,2/26/2024,Women,,-1.1298,2788.156,-899.5803,1847.0,-0.7219,1.0,,
RUkPW2Cx1NL7HHeLd5Ko,3/11/2024,Women,,-1.2619,2591.709,-916.9024,1617.0,-0.7698,1.0,,
ZxUiI3n6pVpHFIrWNCOl,3/18/2024,Women,,-1.1261,2828.842,-1045.938,2266.0,-0.726,1.0,,
NGmHoqOdTDl08emAP4TX,3/14/2024,Women,,-1.0643,2782.604,-827.6435,1833.0,-0.6828,1.0,,
G4QqUfDlsvnoCxRUYIOc,2/5/2024,Women,,-1.3516,3165.705,-910.8688,1483.0,-0.8746,1.0,,
2idn6JPErhhzGCEoTwc8,1/15/2024,Women,,-1.2501,3188.499,-843.3707,1526.0,-0.8544,1.0,,
QaBOuWb3aRC9oaHVExBM,11/6/2023,Women,,-1.3704,3212.577,-1013.485,1633.0,-0.8923,1.0,,
MhuXgUwvQSb7GwyzCzdn,10/30/2023,Women,,-1.3403,3307.661,-960.3978,1551.0,-0.866,1.0,,
VsvfyH61KO72iTg7c2vh,10/30/2023,Women,,-1.2618,3372.998,-901.327,1541.0,-0.8434,1.0,,
Sj4dbAIdc1LHSxK4sRRg,10/16/2023,Women,,-1.3833,3250.971,-995.6409,1554.0,-0.9122,1.0,,
wItJFJ3oMDhXA407aPZT,2/12/2024,Women,,-1.4292,3225.699,-1077.671,1666.0,-0.929,1.0,,
yfzItILsC2voDl5oYIMz,2/12/2024,Women,,-1.2471,3294.101,-848.0803,1489.0,-0.8485,1.0,,
oHz3tMNInFDN75SjHJ2I,2/5/2024,Women,,-1.4035,3241.255,-995.6302,1541.0,-0.9166,1.0,,
cNGU6s1BnFoPjrOWyUkZ,1/29/2024,Women,,-1.2835,3293.267,-885.0615,1551.0,-0.864,1.0,,
NcxCI6RNVo2B58rQsbQE,1/22/2024,Women,,-1.3641,3115.928,-973.2438,1551.0,-0.886,1.0,,
OwwVWWnfwiXWyuFcO17K,11/27/2023,Women,,-1.4384,3132.308,-1032.758,1580.0,-0.921,1.0,,
jT61FAxDnzdibNvZdyYV,10/2/2023,Women,,-1.433,3295.193,-1131.462,1776.0,-0.9389,1.0,,
6svcXEOzIO7hCteDsr2u,9/25/2023,Women,,-1.3966,3184.95,-1070.366,1697.0,-0.8892,1.0,,
cdwAFobRkNXtYoiIPeZ2,9/25/2023,Women,,-1.3024,3192.902,-989.4528,1664.0,-0.8475,1.0,,
JHXV13e86oMkP5JObzId,9/15/2023,Women,,-1.3842,3195.152,-1065.966,1709.0,-0.861,1.0,,
rI0N0CRieVNh0SYfyUpK,11/6/2023,Women,,-1.3122,3296.315,-938.2754,1563.0,-0.862,1.0,,
BLaYCh0EvB53RspfdLvQ,1/22/2024,Women,,-1.3775,3183.337,-982.8893,1543.0,-0.8874,1.0,,
eI9xaONI8VWbZmXMoE6N,1/15/2024,Women,,-1.3288,3301.724,-940.9668,1598.0,-0.8776,1.0,,
kq9bQAUofeteaUIkaKuY,12/4/2023,Women,,-1.3091,3084.523,-888.226,1452.0,-0.8727,1.0,,
AQulFYdXO21L2XmdsOeR,12/4/2023,Women,,-1.3503,3275.912,-990.1852,1620.0,-0.8909,1.0,,
Z3rGuTvQ9eKVjzUlf1kU,10/23/2023,Women,,-1.2466,3177.615,-900.3339,1619.0,-0.8511,1.0,,
FrTBrYhhFaCrlmtLrcvy,10/23/2023,Women,,-1.2585,3242.186,-890.9256,1573.0,-0.8454,1.0,,
cdqmbeVsMI6NZhf4Pz3m,10/16/2023,Women,,-1.2103,3315.149,-844.619,1526.0,-0.8288,1.0,,
JA4emMFIcWWhYjy5QYvO,10/9/2023,Women,,-1.4032,3309.471,-1038.718,1633.0,-0.9144,1.0,,
VRn6BW4DmLoOLqUwgI1u,11/13/2023,Women,,-1.4095,3061.243,-1028.25,1610.0,-0.9435,1.0,,
zGFPFlZHw8RRG9O1wz41,9/15/2023,Women,,-1.3798,3107.673,-1095.633,1769.0,-0.9053,1.0,,
bVwtn3LyPPzmzuA6e9Ha,9/15/2023,Women,,-1.3664,3303.276,-1045.826,1689.0,-0.8675,1.0,,
l8IuK6kRGdiN7Y3JGGdD,11/27/2023,Women,,-1.3511,3163.348,-970.3547,1612.0,-0.8951,1.0,,
52yxrUJnLQuVDHYZ7PBb,1/29/2024,Women,,-1.4038,3121.098,-1000.052,1559.0,-0.9315,1.0,,
4uC2fVFmsNQPw5YEvdIr,1/8/2024,Women,,-1.3112,3016.006,-903.2887,1493.0,-0.857,1.0,,
tQ0r6tOP93H1oZerbIGg,11/13/2023,Women,,-1.26,3180.633,-869.0729,1488.0,-0.8261,1.0,,
AsHhRCweMrIXqAicDcFj,10/2/2023,Women,,-1.428,3277.392,-1110.556,1693.0,-0.9152,1.0,,
Sf8fK4AUScV7g24y3PwT,10/9/2023,Women,,-1.2716,3297.254,-926.619,1584.0,-0.8587,1.0,,
PnfPS0dqY3JtOlf9vjfX,1/8/2024,Women,,-1.3729,3118.828,-1013.469,1647.0,-0.9096,1.0,,
lBPjZfF8mAfUIKY0fRFF,10/9/2023,Women,,-1.4412,2740.374,-958.857,1469.0,-0.8961,1.0,,
6jdfb4eTuo5ilu1sXtSA,11/13/2023,Women,,-1.42,2637.476,-908.9701,1421.0,-0.9025,1.0,,
Had86BZvvhGNJOhBvKBw,10/23/2023,Women,,-1.3574,2821.32,-846.6066,1395.0,-0.8741,1.0,,
tHi4ezvT9ci2WD9Evj2I,10/16/2023,Women,,-1.3944,2805.082,-878.1856,1391.0,-0.88,1.0,,
Jaarr6ppQwewShQavDcE,1/29/2024,Women,,-1.5017,2752.463,-951.25,1397.0,-0.9207,1.0,,
AzhhlQDmHYZ4upiBQVvf,1/8/2024,Women,,-1.4062,2708.214,-871.5828,1361.0,-0.8672,1.0,,
ZIWUvEMsOkUplTWXjNCp,1/8/2024,Women,,-1.4039,2691.34,-853.8933,1325.0,-0.8717,1.0,,
GEYGthNbFUJqaPpVpdcn,11/27/2023,Women,,-1.4351,2852.412,-980.5931,1508.0,-0.8797,1.0,,
AnDZaNMgDfs7mr9szQz0,11/6/2023,Women,,-1.4976,2755.096,-1006.297,1474.0,-0.9157,1.0,,
Pw2TAbO0jG7lTKPvWWiJ,10/23/2023,Women,,-1.443,2856.192,-979.1014,1508.0,-0.8967,1.0,,
Zslk04x675qowUfdKRln,10/16/2023,Women,,-1.4176,2829.276,-905.9314,1394.0,-0.8884,1.0,,
iicPt6L6Pcvn0A4mEuwm,10/2/2023,Women,,-1.369,2924.254,-875.0409,1400.0,-0.8752,1.0,,
OI7KbYlUIvEHAYJgUewM,9/25/2023,Women,,-1.2802,2726.349,-825.8936,1451.0,-0.8539,1.0,,
xRbXuYHCOyOncDm7uXtw,9/25/2023,Women,,-1.3694,2720.913,-915.7069,1458.0,-0.8582,1.0,,
2A15p4er0Y70nb8rjRQc,11/6/2023,Women,,-1.2496,2843.719,-747.4725,1370.0,-0.83,1.0,,
1bsADWUqkpD9ejtNAAX2,11/13/2023,Women,,-1.3346,2844.959,-834.8704,1374.0,-0.845,1.0,,
efvcSILxLsSMHobZypmx,10/30/2023,Women,,-1.3706,2849.334,-883.0714,1437.0,-0.852,1.0,,
uXxGpxwadD8NlOhuT4MQ,10/30/2023,Women,,-1.3304,2921.052,-850.9379,1430.0,-0.8438,1.0,,
